#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       39329     2.66178     3.30833  0.00358363
       39330     3.01798     3.30832  0.00358355
       39331      2.9773     3.30831  0.00358347
       39332     2.76478      3.3083   0.0035834
       39333     2.50141     3.30828  0.00358337
       39334     2.58663     3.30826  0.00358333
       39335     2.67584     3.30824  0.00358327
       39336     2.82473     3.30823   0.0035832
       39337     2.61028     3.30821  0.00358315
       39338     3.31999     3.30821  0.00358306
       39339     3.64541     3.30822  0.00358298
       39340      3.1012     3.30822  0.00358289
       39341     2.41551     3.30819  0.00358288
       39342     2.94577     3.30819   0.0035828
       39343     3.58421     3.30819  0.00358271
       39344     3.27617     3.30819  0.00358262
       39345     3.08854     3.30819  0.00358253
       39346     3.42467     3.30819  0.00358244
       39347     3.67967      3.3082  0.00358237
       39348     4.35486     3.30823  0.00358237
       39349     4.21616     3.30825  0.00358236
       39350        4.47     3.30828  0.00358239
       39351     4.67897     3.30831  0.00358247
       39352     4.70604     3.30835  0.00358255
       39353     4.44546     3.30838  0.00358258
       39354     4.51195     3.30841  0.00358262
       39355      3.8586     3.30842  0.00358255
       39356     3.63569     3.30843  0.00358247
       39357     3.78725     3.30844   0.0035824
       39358      3.8001     3.30845  0.00358233
       39359     3.31407     3.30845  0.00358224
       39360     3.09436     3.30845  0.00358215
       39361     2.93732     3.30844  0.00358207
       39362     2.86313     3.30843    0.003582
       39363     3.00381     3.30842  0.00358192
       39364     3.38113     3.30842  0.00358183
       39365     2.83978     3.30841  0.00358176
       39366     2.79256      3.3084  0.00358169
       39367     2.54024     3.30838  0.00358165
       39368        2.81     3.30837  0.00358158
       39369     2.97217     3.30836   0.0035815
       39370     3.77405     3.30837  0.00358143
       39371     3.14252     3.30836  0.00358134
       39372     2.79598     3.30835  0.00358128
       39373     3.30299     3.30835  0.00358118
       39374     3.50937     3.30836   0.0035811
       39375     2.94107     3.30835  0.00358102
       39376     2.91606     3.30834  0.00358094
       39377     2.54574     3.30832   0.0035809
       39378     3.09237     3.30831  0.00358082
       39379     3.34121     3.30831  0.00358073
       39380     3.58552     3.30832  0.00358064
       39381     3.32653     3.30832  0.00358055
       39382     3.27033     3.30832  0.00358046
       39383     3.54184     3.30833  0.00358037
       39384     3.51853     3.30833  0.00358029
       39385     3.78248     3.30834  0.00358022
       39386     4.25367     3.30837  0.00358021
       39387     4.07683     3.30839  0.00358017
       39388     4.47837     3.30842   0.0035802
       39389     4.42882     3.30844  0.00358022
       39390     4.04054     3.30846  0.00358018
       39391     4.77902      3.3085  0.00358028
       39392     3.82913     3.30851  0.00358022
       39393     4.13753     3.30853  0.00358019
       39394     4.49272     3.30857  0.00358022
       39395     3.92759     3.30858  0.00358017
       39396      3.7238     3.30859  0.00358009
       39397     3.18072     3.30859     0.00358
       39398      4.1776     3.30861  0.00357998
       39399     5.41121     3.30866  0.00358029
       39400     5.00079     3.30871  0.00358045
       39401     4.75295     3.30874  0.00358055
       39402     4.37116     3.30877  0.00358056
       39403     4.25572     3.30879  0.00358055
       39404     3.43839      3.3088  0.00358046
       39405     3.85266     3.30881   0.0035804
       39406     3.93403     3.30883  0.00358034
       39407     4.77659     3.30886  0.00358044
       39408     4.79218      3.3089  0.00358055
       39409     4.71133     3.30894  0.00358064
       39410     5.26922     3.30899  0.00358089
       39411     5.21302     3.30904  0.00358113
       39412     4.60586     3.30907  0.00358119
       39413     5.35665     3.30912  0.00358147
       39414     5.28578     3.30917  0.00358173
       39415     4.98322     3.30921  0.00358189
       39416     5.22554     3.30926  0.00358213
       39417     4.77731      3.3093  0.00358224
       39418     5.11953     3.30934  0.00358244
       39419     5.18953     3.30939  0.00358267
       39420     4.65809     3.30943  0.00358274
       39421     4.28318     3.30945  0.00358273
       39422     4.94453     3.30949  0.00358288
       39423     4.90348     3.30953  0.00358302
       39424      4.7559     3.30957  0.00358312
       39425     5.03555     3.30961  0.00358329
       39426     4.74545     3.30965  0.00358339
       39427     4.85417     3.30969  0.00358351
       39428     4.19817     3.30971  0.00358349
       39429     4.20061     3.30973  0.00358347
       39430     4.08507     3.30975  0.00358343
       39431     4.26406     3.30978  0.00358342
       39432     3.38442     3.30978  0.00358333
       39433     2.83689     3.30977  0.00358326
       39434     2.64478     3.30975  0.00358321
       39435      2.5866     3.30973  0.00358317
       39436     2.98399     3.30972  0.00358309
       39437     3.01454     3.30972    0.003583
       39438     3.11198     3.30971  0.00358292
       39439     3.39832     3.30971  0.00358283
       39440      2.7161      3.3097  0.00358277
       39441      3.0627     3.30969  0.00358268
       39442     3.44368      3.3097  0.00358259
       39443     3.39285      3.3097   0.0035825
       39444     3.23284      3.3097  0.00358241
       39445      3.5622      3.3097  0.00358233
       39446     4.16923     3.30972   0.0035823
       39447     3.53268     3.30973  0.00358222
       39448     3.43114     3.30973  0.00358213
       39449     3.96075     3.30975  0.00358207
       39450     4.00476     3.30977  0.00358203
       39451     3.42752     3.30977  0.00358194
       39452     3.61596     3.30978  0.00358185
       39453     3.33926     3.30978  0.00358176
       39454     3.33237     3.30978  0.00358167
       39455     3.01903     3.30977  0.00358159
       39456     2.87748     3.30976  0.00358152
       39457     2.69289     3.30975  0.00358146
       39458     2.46111     3.30972  0.00358143
       39459     2.93397     3.30971  0.00358135
       39460     3.56501     3.30972  0.00358127
       39461     3.59846     3.30973  0.00358119
       39462     4.14866     3.30975  0.00358116
       39463      4.1191     3.30977  0.00358113
       39464     4.55224      3.3098  0.00358117
       39465     4.50488     3.30983  0.00358121
       39466      3.6711     3.30984  0.00358113
       39467     4.18913     3.30986  0.00358111
       39468     3.95903     3.30988  0.00358106
       39469     3.58784     3.30989  0.00358097
       39470     3.42576     3.30989  0.00358088
       39471     3.33438     3.30989  0.00358079
       39472     3.40368     3.30989   0.0035807
       39473     3.25677     3.30989  0.00358061
       39474     3.38587     3.30989  0.00358052
       39475     3.55791      3.3099  0.00358044
       39476     3.54759     3.30991  0.00358035
       39477     3.92773     3.30992   0.0035803
       39478     3.58269     3.30993  0.00358021
       39479     3.07294     3.30992  0.00358013
       39480     3.45109     3.30993  0.00358004
       39481      3.9642     3.30994  0.00357998
       39482      3.3014     3.30994  0.00357989
       39483      2.9712     3.30993  0.00357981
       39484     2.83728     3.30992  0.00357974
       39485     3.14711     3.30992  0.00357965
       39486     3.33374     3.30992  0.00357956
       39487     3.09737     3.30991  0.00357948
       39488     3.06592     3.30991  0.00357939
       39489     2.82127     3.30989  0.00357932
       39490     3.72658     3.30991  0.00357925
       39491     3.42235     3.30991  0.00357916
       39492     3.15241      3.3099  0.00357907
       39493      2.8817     3.30989    0.003579
       39494     2.69897     3.30988  0.00357894
       39495     3.31119     3.30988  0.00357885
       39496     4.00765      3.3099   0.0035788
       39497     4.06223     3.30991  0.00357876
       39498     4.18674     3.30994  0.00357874
       39499     4.33621     3.30996  0.00357874
       39500     3.62615     3.30997  0.00357866
       39501     3.65601     3.30998  0.00357858
       39502     3.41818     3.30998  0.00357849
       39503     3.61594     3.30999  0.00357841
       39504     3.61108        3.31  0.00357833
       39505     3.50701        3.31  0.00357824
       39506     3.31253        3.31  0.00357815
       39507     3.57535     3.31001  0.00357807
       39508     3.33978     3.31001  0.00357798
       39509      4.5194     3.31004  0.00357802
       39510     3.69464     3.31005  0.00357794
       39511      3.6278     3.31006  0.00357786
       39512     3.66637     3.31007  0.00357778
       39513     3.71352     3.31008   0.0035777
       39514     3.73816     3.31009  0.00357763
       39515     3.02418     3.31008  0.00357754
       39516     2.46758     3.31006  0.00357752
       39517     2.91309     3.31005  0.00357744
       39518     2.31959     3.31002  0.00357744
       39519     2.62978     3.31001  0.00357739
       39520     3.27014     3.31001   0.0035773
       39521     3.48712     3.31001  0.00357721
       39522     3.71556     3.31002  0.00357713
       39523     3.37735     3.31002  0.00357704
       39524      3.8853     3.31004  0.00357698
       39525     3.77545     3.31005  0.00357691
       39526     3.32315     3.31005  0.00357682
       39527     3.79792     3.31006  0.00357675
       39528     3.58331     3.31007  0.00357667
       39529     3.65687     3.31008  0.00357659
       39530     3.64911     3.31009  0.00357651
       39531     3.26887     3.31009  0.00357642
       39532      3.7471      3.3101  0.00357635
       39533       3.594      3.3101  0.00357626
       39534     4.15263     3.31012  0.00357624
       39535     3.97854     3.31014  0.00357618
       39536     5.35641     3.31019  0.00357647
       39537     4.64368     3.31023  0.00357654
       39538      4.0906     3.31025   0.0035765
       39539     4.10846     3.31027  0.00357647
       39540     3.59784     3.31027  0.00357639
       39541     4.17756      3.3103  0.00357636
       39542     3.51508      3.3103  0.00357628
       39543      3.8974     3.31032  0.00357622
       39544     3.75428     3.31033  0.00357614
       39545     2.98186     3.31032  0.00357606
       39546        2.88     3.31031  0.00357599
       39547     2.92258      3.3103  0.00357591
       39548     3.57044     3.31031  0.00357583
