#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3273   -0.714523   -0.602591 0.000951032
        3274   -0.715155   -0.602626 0.000951363
        3275   -0.715763    -0.60266 0.000951699
        3276   -0.716351   -0.602695 0.000952041
        3277   -0.716916    -0.60273 0.000952388
        3278    -0.71746   -0.602765 0.000952741
        3279   -0.717979     -0.6028 0.000953098
        3280   -0.718479   -0.602835  0.00095346
        3281   -0.718952   -0.602871 0.000953826
        3282   -0.719397   -0.602906 0.000954196
        3283   -0.719819   -0.602942 0.000954569
        3284   -0.720216   -0.602978 0.000954946
        3285   -0.720584   -0.603013 0.000955326
        3286   -0.720932   -0.603049  0.00095571
        3287   -0.721254   -0.603085 0.000956095
        3288   -0.721543   -0.603121 0.000956483
        3289   -0.721812   -0.603157 0.000956873
        3290   -0.722051   -0.603193 0.000957264
        3291    -0.72226    -0.60323 0.000957656
        3292   -0.722441   -0.603266  0.00095805
        3293   -0.722595   -0.603302 0.000958444
        3294   -0.722719   -0.603338 0.000958839
        3295   -0.722815   -0.603375 0.000959233
        3296    -0.72288   -0.603411 0.000959627
        3297   -0.722917   -0.603447  0.00096002
        3298   -0.722922   -0.603483 0.000960412
        3299   -0.722894    -0.60352 0.000960803
        3300   -0.722835   -0.603556 0.000961192
        3301   -0.722751   -0.603592 0.000961579
        3302   -0.722639   -0.603628 0.000961963
        3303   -0.722496   -0.603664 0.000962345
        3304   -0.722323     -0.6037 0.000962723
        3305   -0.722122   -0.603736 0.000963099
        3306   -0.721886   -0.603771  0.00096347
        3307   -0.721618   -0.603807 0.000963838
        3308   -0.721328   -0.603842 0.000964201
        3309    -0.72101   -0.603878 0.000964559
        3310   -0.720658   -0.603913 0.000964913
        3311   -0.720277   -0.603948 0.000965261
        3312   -0.719869   -0.603983 0.000965604
        3313   -0.719441   -0.604018 0.000965942
        3314   -0.718986   -0.604053 0.000966273
        3315   -0.718508   -0.604087 0.000966598
        3316   -0.718003   -0.604122 0.000966917
        3317   -0.717481   -0.604156 0.000967229
        3318   -0.716938    -0.60419 0.000967535
        3319   -0.716385   -0.604224 0.000967833
        3320   -0.715817   -0.604257 0.000968125
        3321   -0.715239   -0.604291 0.000968411
        3322   -0.714646   -0.604324 0.000968689
        3323   -0.714044   -0.604357  0.00096896
        3324   -0.713431    -0.60439 0.000969224
        3325    -0.71282   -0.604422 0.000969481
        3326    -0.71221   -0.604455 0.000969731
        3327   -0.711596   -0.604487 0.000969974
        3328   -0.710986   -0.604519  0.00097021
        3329   -0.710386   -0.604551  0.00097044
        3330   -0.709794   -0.604582 0.000970663
        3331   -0.709214   -0.604614 0.000970879
        3332   -0.708648   -0.604645  0.00097109
        3333   -0.708101   -0.604676 0.000971295
        3334   -0.707569   -0.604707 0.000971493
        3335   -0.707061   -0.604738 0.000971687
        3336    -0.70657   -0.604768 0.000971875
        3337   -0.706108   -0.604799 0.000972058
        3338   -0.705672   -0.604829 0.000972236
        3339   -0.705258   -0.604859  0.00097241
        3340   -0.704871   -0.604889  0.00097258
        3341   -0.704518   -0.604919 0.000972746
        3342   -0.704195   -0.604948 0.000972908
        3343   -0.703911   -0.604978 0.000973068
        3344   -0.703653   -0.605007 0.000973224
        3345   -0.703415   -0.605037 0.000973378
        3346   -0.703216   -0.605066 0.000973529
        3347   -0.703043   -0.605095 0.000973678
        3348   -0.702907   -0.605125 0.000973825
        3349   -0.702786   -0.605154 0.000973971
        3350   -0.702695   -0.605183 0.000974116
        3351    -0.70263   -0.605212 0.000974259
        3352   -0.702585   -0.605241 0.000974401
        3353   -0.702558    -0.60527 0.000974543
        3354   -0.702552   -0.605299 0.000974684
        3355   -0.702562   -0.605328 0.000974824
        3356   -0.702582   -0.605357 0.000974964
        3357   -0.702622   -0.605386 0.000975104
        3358   -0.702675   -0.605415 0.000975244
        3359   -0.702739   -0.605444 0.000975384
        3360   -0.702819   -0.605473 0.000975524
        3361   -0.702902   -0.605502 0.000975665
        3362   -0.702994   -0.605531 0.000975805
        3363   -0.703099    -0.60556 0.000975946
        3364   -0.703208   -0.605589 0.000976088
        3365   -0.703332   -0.605618  0.00097623
        3366   -0.703454   -0.605647 0.000976372
        3367   -0.703591   -0.605676 0.000976516
        3368   -0.703733   -0.605705  0.00097666
        3369   -0.703881   -0.605734 0.000976804
        3370    -0.70405   -0.605764  0.00097695
        3371   -0.704222   -0.605793 0.000977097
        3372   -0.704405   -0.605822 0.000977245
        3373   -0.704601   -0.605851 0.000977394
        3374    -0.70481   -0.605881 0.000977544
        3375   -0.705031    -0.60591 0.000977696
        3376   -0.705261    -0.60594 0.000977849
        3377   -0.705503   -0.605969 0.000978004
        3378   -0.705764   -0.605999  0.00097816
        3379   -0.706041   -0.606028 0.000978319
        3380   -0.706331   -0.606058 0.000978479
        3381   -0.706634   -0.606088 0.000978642
        3382   -0.706957   -0.606117 0.000978807
        3383    -0.70729   -0.606147 0.000978974
        3384   -0.707638   -0.606177 0.000979144
        3385   -0.708005   -0.606207 0.000979317
        3386   -0.708382   -0.606238 0.000979493
        3387   -0.708771   -0.606268 0.000979671
        3388   -0.709183   -0.606298 0.000979853
        3389   -0.709605   -0.606329 0.000980038
        3390   -0.710039   -0.606359 0.000980226
        3391   -0.710486    -0.60639 0.000980418
        3392   -0.710942   -0.606421 0.000980613
        3393   -0.711419   -0.606452 0.000980812
        3394   -0.711903   -0.606483 0.000981015
        3395   -0.712394   -0.606514 0.000981222
        3396   -0.712896   -0.606545 0.000981433
        3397   -0.713411   -0.606577 0.000981648
        3398   -0.713941   -0.606608 0.000981868
        3399   -0.714485    -0.60664 0.000982092
        3400    -0.71505   -0.606672  0.00098232
        3401   -0.715634   -0.606704 0.000982554
        3402   -0.716224   -0.606736 0.000982792
        3403   -0.716832   -0.606769 0.000983036
        3404   -0.717451   -0.606801 0.000983285
        3405   -0.718092   -0.606834 0.000983539
        3406   -0.718753   -0.606867 0.000983799
        3407   -0.719424     -0.6069 0.000984065
        3408   -0.720117   -0.606933 0.000984337
        3409   -0.720826   -0.606966 0.000984615
        3410   -0.721551      -0.607 0.000984899
        3411   -0.722294   -0.607034  0.00098519
        3412   -0.723054   -0.607068 0.000985488
        3413   -0.723831   -0.607102 0.000985793
        3414   -0.724625   -0.607136 0.000986105
        3415   -0.725436   -0.607171 0.000986425
        3416   -0.726268   -0.607206 0.000986752
        3417    -0.72711   -0.607241 0.000987087
        3418   -0.727968   -0.607276  0.00098743
        3419   -0.728836   -0.607312 0.000987781
        3420    -0.72971   -0.607348  0.00098814
        3421   -0.730594   -0.607384 0.000988508
        3422   -0.731483    -0.60742 0.000988884
        3423   -0.732387   -0.607456 0.000989269
        3424   -0.733285   -0.607493 0.000989662
        3425   -0.734191    -0.60753 0.000990064
        3426   -0.735101   -0.607567 0.000990475
        3427   -0.736007   -0.607605 0.000990895
        3428   -0.736909   -0.607643 0.000991324
        3429   -0.737809   -0.607681 0.000991761
        3430   -0.738711   -0.607719 0.000992207
        3431   -0.739602   -0.607757 0.000992662
        3432   -0.740491   -0.607796 0.000993126
        3433   -0.741374   -0.607835 0.000993599
        3434   -0.742254   -0.607874  0.00099408
        3435   -0.743126   -0.607913 0.000994571
        3436   -0.743998   -0.607953 0.000995069
        3437   -0.744868   -0.607993 0.000995577
        3438   -0.745734   -0.608033 0.000996093
        3439   -0.746593   -0.608073 0.000996618
        3440   -0.747442   -0.608114 0.000997151
        3441   -0.748292   -0.608154 0.000997693
        3442   -0.749135   -0.608195 0.000998244
        3443   -0.749976   -0.608237 0.000998803
        3444   -0.750811   -0.608278 0.000999371
        3445   -0.751643    -0.60832 0.000999947
        3446   -0.752469   -0.608361  0.00100053
        3447   -0.753291   -0.608403  0.00100112
        3448    -0.75412   -0.608446  0.00100173
        3449   -0.754938   -0.608488  0.00100233
        3450   -0.755755   -0.608531  0.00100295
        3451   -0.756567   -0.608574  0.00100358
        3452   -0.757369   -0.608617  0.00100421
        3453   -0.758181    -0.60866  0.00100486
        3454   -0.758981   -0.608704  0.00100551
        3455   -0.759776   -0.608747  0.00100617
        3456   -0.760562   -0.608791  0.00100683
        3457   -0.761338   -0.608835  0.00100751
        3458   -0.762111    -0.60888  0.00100819
        3459   -0.762876   -0.608924  0.00100888
        3460    -0.76363   -0.608969  0.00100958
        3461   -0.764369   -0.609014  0.00101029
        3462   -0.765096   -0.609059    0.001011
        3463   -0.765815   -0.609104  0.00101172
        3464   -0.766518    -0.60915  0.00101245
        3465   -0.767204   -0.609195  0.00101319
        3466   -0.767878   -0.609241  0.00101393
        3467   -0.768537   -0.609287  0.00101468
        3468    -0.76917   -0.609333  0.00101543
        3469    -0.76979   -0.609379  0.00101619
        3470   -0.770389   -0.609426  0.00101696
        3471   -0.770967   -0.609472  0.00101773
        3472   -0.771522   -0.609519   0.0010185
        3473    -0.77206   -0.609566  0.00101929
        3474   -0.772572   -0.609613  0.00102007
        3475   -0.773065    -0.60966  0.00102086
        3476   -0.773531   -0.609707  0.00102166
        3477   -0.773973   -0.609754  0.00102245
        3478     -0.7744   -0.609801  0.00102326
        3479   -0.774796   -0.609849  0.00102406
        3480   -0.775173   -0.609896  0.00102487
        3481    -0.77553   -0.609944  0.00102568
        3482   -0.775862   -0.609992  0.00102649
        3483   -0.776168   -0.610039   0.0010273
        3484   -0.776452   -0.610087  0.00102812
        3485    -0.77671   -0.610135  0.00102893
        3486   -0.776952   -0.610183  0.00102975
        3487   -0.777175   -0.610231  0.00103057
        3488   -0.777367   -0.610279  0.00103138
        3489    -0.77755   -0.610327   0.0010322
        3490    -0.77771   -0.610375  0.00103302
        3491   -0.777856   -0.610422  0.00103384
        3492   -0.777985    -0.61047  0.00103466
        3493   -0.778107   -0.610518  0.00103547
        3494   -0.778205   -0.610566  0.00103629
        3495   -0.778294   -0.610614   0.0010371
        3496   -0.778371   -0.610662  0.00103791
        3497   -0.778438    -0.61071  0.00103873
        3498   -0.778506   -0.610758  0.00103954
        3499   -0.778561   -0.610806  0.00104034
        3500   -0.778609   -0.610854  0.00104115
        3501   -0.778652   -0.610902  0.00104196
        3502   -0.778699    -0.61095  0.00104276
        3503    -0.77874   -0.610998  0.00104356
        3504   -0.778775   -0.611046  0.00104436
        3505   -0.778812   -0.611094  0.00104516
        3506   -0.778849   -0.611142  0.00104596
        3507   -0.778895   -0.611189  0.00104675
        3508   -0.778945   -0.611237  0.00104754
        3509   -0.779005   -0.611285  0.00104834
        3510   -0.779077   -0.611333  0.00104913
        3511   -0.779153   -0.611381  0.00104992
        3512   -0.779241   -0.611428  0.00105071
        3513   -0.779338   -0.611476  0.00105149
        3514   -0.779453   -0.611524  0.00105228
        3515   -0.779579   -0.611572  0.00105307
        3516   -0.779721    -0.61162  0.00105385
        3517   -0.779882   -0.611668  0.00105464
        3518   -0.780064   -0.611715  0.00105542
        3519   -0.780259   -0.611763  0.00105621
        3520   -0.780467   -0.611811    0.001057
        3521   -0.780694   -0.611859  0.00105778
        3522   -0.780938   -0.611907  0.00105857
        3523   -0.781206   -0.611955  0.00105936
        3524   -0.781493   -0.612003  0.00106015
        3525   -0.781796   -0.612052  0.00106095
        3526   -0.782121     -0.6121  0.00106174
        3527   -0.782467   -0.612148  0.00106254
        3528   -0.782826   -0.612196  0.00106334
        3529   -0.783205   -0.612245  0.00106414
        3530   -0.783603   -0.612293  0.00106495
        3531   -0.784017   -0.612342  0.00106575
        3532   -0.784442   -0.612391  0.00106657
        3533   -0.784886    -0.61244  0.00106738
        3534   -0.785337   -0.612489   0.0010682
        3535   -0.785791   -0.612538  0.00106902
        3536   -0.786262   -0.612587  0.00106985
        3537   -0.786735   -0.612636  0.00107068
        3538   -0.787219   -0.612685  0.00107151
        3539   -0.787706   -0.612735  0.00107235
        3540   -0.788198   -0.612784  0.00107319
        3541   -0.788688   -0.612834  0.00107404
        3542   -0.789173   -0.612884  0.00107489
        3543   -0.789658   -0.612934  0.00107574
        3544   -0.790134   -0.612984   0.0010766
        3545   -0.790601   -0.613034  0.00107746
        3546   -0.791069   -0.613084  0.00107833
        3547   -0.791519   -0.613134  0.00107919
        3548   -0.791959   -0.613185  0.00108007
        3549   -0.792392   -0.613235  0.00108094
        3550   -0.792803   -0.613286  0.00108182
        3551   -0.793196   -0.613336   0.0010827
        3552   -0.793573   -0.613387  0.00108358
        3553   -0.793931   -0.613438  0.00108447
        3554   -0.794274   -0.613489  0.00108536
        3555   -0.794597    -0.61354  0.00108625
        3556   -0.794898   -0.613591  0.00108714
