#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        4675     3.26163     2.34035  0.00396545
        4676     3.26426     2.34054  0.00396952
        4677      3.2667     2.34074  0.00397361
        4678     3.26892     2.34094  0.00397771
        4679     3.27092     2.34114  0.00398182
        4680     3.27266     2.34134  0.00398594
        4681     3.27415     2.34154  0.00399007
        4682     3.27539     2.34174   0.0039942
        4683     3.27639     2.34194  0.00399833
        4684     3.27718     2.34214  0.00400246
        4685     3.27779     2.34234  0.00400658
        4686     3.27825     2.34253   0.0040107
        4687     3.27862     2.34273  0.00401482
        4688     3.27892     2.34293  0.00401892
        4689     3.27922     2.34313  0.00402302
        4690     3.27956     2.34333  0.00402712
        4691     3.27999     2.34353  0.00403121
        4692     3.28055     2.34373  0.00403529
        4693     3.28127     2.34393  0.00403937
        4694     3.28219     2.34413  0.00404346
        4695     3.28334     2.34433  0.00404754
        4696     3.28471     2.34453  0.00405163
        4697     3.28633     2.34473  0.00405572
        4698     3.28819     2.34493  0.00405983
        4699     3.29029     2.34514  0.00406395
        4700     3.29259     2.34534  0.00406808
        4701      3.2951     2.34554  0.00407223
        4702     3.29777     2.34574  0.00407639
        4703     3.30058     2.34594  0.00408058
        4704     3.30349     2.34615  0.00408479
        4705     3.30648     2.34635  0.00408902
        4706      3.3095     2.34656  0.00409327
        4707     3.31252     2.34676  0.00409754
        4708     3.31552     2.34697  0.00410183
        4709     3.31844     2.34717  0.00410614
        4710     3.32125     2.34738  0.00411048
        4711     3.32393     2.34759  0.00411483
        4712     3.32643      2.3478  0.00411919
        4713     3.32872       2.348  0.00412358
        4714     3.33077     2.34821  0.00412797
        4715     3.33254     2.34842  0.00413237
        4716       3.334     2.34863  0.00413677
        4717     3.33511     2.34884  0.00414118
        4718     3.33583     2.34905  0.00414558
        4719     3.33614     2.34926  0.00414998
        4720     3.33599     2.34947  0.00415436
        4721     3.33536     2.34968  0.00415872
        4722     3.33421     2.34988  0.00416307
        4723     3.33252     2.35009  0.00416738
        4724     3.33026      2.3503  0.00417166
        4725     3.32742     2.35051   0.0041759
        4726     3.32398     2.35071  0.00418009
        4727     3.31993     2.35092  0.00418424
        4728     3.31526     2.35112  0.00418832
        4729        3.31     2.35132  0.00419234
        4730     3.30414     2.35153  0.00419629
        4731     3.29772     2.35173  0.00420017
        4732     3.29078     2.35192  0.00420396
        4733     3.28335     2.35212  0.00420768
        4734     3.27549     2.35232  0.00421131
        4735     3.26728     2.35251  0.00421485
        4736     3.25878      2.3527   0.0042183
        4737     3.25009     2.35289  0.00422166
        4738      3.2413     2.35308  0.00422493
        4739     3.23251     2.35326  0.00422812
        4740     3.22384     2.35345  0.00423121
        4741      3.2154     2.35363  0.00423422
        4742     3.20732     2.35381  0.00423716
        4743     3.19969     2.35399  0.00424001
        4744     3.19266     2.35416   0.0042428
        4745     3.18631     2.35434  0.00424553
        4746     3.18076     2.35451  0.00424821
        4747     3.17609     2.35469  0.00425084
        4748     3.17237     2.35486  0.00425343
        4749     3.16966     2.35503  0.00425599
        4750       3.168      2.3552  0.00425854
        4751     3.16741     2.35537  0.00426107
        4752     3.16787     2.35554   0.0042636
        4753     3.16936     2.35571  0.00426614
        4754     3.17183     2.35589   0.0042687
        4755     3.17522     2.35606  0.00427128
        4756     3.17944     2.35623  0.00427388
        4757     3.18439     2.35641  0.00427653
        4758     3.18995     2.35658  0.00427922
        4759     3.19602     2.35676  0.00428195
        4760     3.20246     2.35693  0.00428474
        4761     3.20915     2.35711  0.00428757
        4762     3.21597     2.35729  0.00429047
        4763      3.2228     2.35748  0.00429341
        4764     3.22951     2.35766  0.00429641
        4765     3.23601     2.35784  0.00429946
        4766     3.24221     2.35803  0.00430256
        4767       3.248     2.35822  0.00430571
        4768     3.25333      2.3584   0.0043089
        4769     3.25811     2.35859  0.00431212
        4770     3.26231     2.35878  0.00431538
        4771     3.26586     2.35897  0.00431866
        4772     3.26872     2.35916  0.00432196
        4773     3.27088     2.35935  0.00432527
        4774     3.27229     2.35954  0.00432859
        4775     3.27295     2.35974  0.00433191
        4776     3.27282     2.35993  0.00433522
        4777     3.27191     2.36012  0.00433851
        4778     3.27019     2.36031  0.00434178
        4779     3.26766      2.3605  0.00434503
        4780     3.26431     2.36069  0.00434823
        4781     3.26013     2.36088  0.00435139
        4782      3.2551     2.36106  0.00435449
        4783     3.24924     2.36125  0.00435754
        4784     3.24251     2.36143  0.00436052
        4785     3.23493     2.36161  0.00436343
        4786     3.22647      2.3618  0.00436626
        4787     3.21714     2.36197    0.004369
        4788     3.20692     2.36215  0.00437165
        4789     3.19581     2.36232   0.0043742
        4790      3.1838      2.3625  0.00437665
        4791     3.17089     2.36267  0.00437899
        4792     3.15709     2.36283  0.00438121
        4793     3.14239     2.36299  0.00438331
        4794     3.12682     2.36315  0.00438529
        4795     3.11036     2.36331  0.00438715
        4796     3.09306     2.36346  0.00438887
        4797     3.07493     2.36361  0.00439046
        4798     3.05601     2.36375  0.00439192
        4799     3.03633     2.36389  0.00439324
        4800     3.01594     2.36403  0.00439442
        4801     2.99491     2.36416  0.00439547
        4802     2.97329     2.36429  0.00439639
        4803     2.95116     2.36441  0.00439717
        4804     2.92862     2.36453  0.00439782
        4805     2.90576     2.36464  0.00439835
        4806     2.88267     2.36475  0.00439875
        4807      2.8595     2.36485  0.00439904
        4808     2.83634     2.36495  0.00439922
        4809     2.81336     2.36504  0.00439929
        4810     2.79067     2.36513  0.00439927
        4811     2.76845     2.36521  0.00439915
        4812     2.74683     2.36529  0.00439895
        4813     2.72599     2.36537  0.00439868
        4814     2.70608     2.36544  0.00439833
        4815     2.68726     2.36551  0.00439793
        4816     2.66969     2.36557  0.00439747
        4817     2.65353     2.36563  0.00439696
        4818     2.63892     2.36569  0.00439641
        4819       2.626     2.36574  0.00439583
        4820      2.6149     2.36579  0.00439523
        4821     2.60573     2.36584   0.0043946
        4822     2.59859     2.36589  0.00439395
        4823     2.59355     2.36594  0.00439329
        4824     2.59069     2.36598  0.00439263
        4825     2.59002     2.36603  0.00439196
        4826     2.59158     2.36608   0.0043913
        4827     2.59536     2.36612  0.00439065
        4828     2.60134     2.36617  0.00439001
        4829     2.60946     2.36622  0.00438939
        4830     2.61966     2.36628   0.0043888
        4831     2.63186     2.36633  0.00438823
        4832     2.64594     2.36639   0.0043877
        4833      2.6618     2.36645  0.00438722
        4834     2.67929     2.36651  0.00438679
        4835     2.69827     2.36658  0.00438642
        4836     2.71859     2.36666  0.00438612
        4837     2.74008     2.36673  0.00438589
        4838     2.76259     2.36681  0.00438575
        4839     2.78594      2.3669   0.0043857
        4840     2.80996     2.36699  0.00438575
        4841     2.83451     2.36709   0.0043859
        4842     2.85941     2.36719  0.00438618
        4843     2.88451      2.3673  0.00438657
        4844     2.90968     2.36741  0.00438709
        4845     2.93477     2.36753  0.00438775
        4846     2.95965     2.36765  0.00438855
        4847     2.98422     2.36778  0.00438948
        4848     3.00837     2.36791  0.00439057
        4849     3.03199     2.36805   0.0043918
        4850     3.05501     2.36819  0.00439317
        4851     3.07736     2.36833   0.0043947
        4852     3.09897     2.36848  0.00439637
        4853     3.11979     2.36864  0.00439819
        4854     3.13978      2.3688  0.00440016
        4855      3.1589     2.36896  0.00440226
        4856     3.17713     2.36913   0.0044045
        4857     3.19446      2.3693  0.00440687
        4858     3.21086     2.36947  0.00440936
        4859     3.22634     2.36965  0.00441198
        4860      3.2409     2.36983  0.00441471
        4861     3.25454     2.37001  0.00441755
        4862     3.26728     2.37019   0.0044205
        4863     3.27913     2.37038  0.00442354
        4864      3.2901     2.37057  0.00442667
        4865     3.30023     2.37076  0.00442988
        4866     3.30952     2.37095  0.00443317
        4867     3.31801     2.37115  0.00443653
        4868     3.32572     2.37134  0.00443995
        4869     3.33269     2.37154  0.00444342
        4870     3.33893     2.37174  0.00444695
        4871     3.34447     2.37194  0.00445052
        4872     3.34935     2.37214  0.00445412
        4873     3.35359     2.37234  0.00445776
        4874     3.35723     2.37254  0.00446142
        4875     3.36028     2.37275  0.00446511
        4876     3.36279     2.37295  0.00446881
        4877     3.36477     2.37315  0.00447252
        4878     3.36625     2.37336  0.00447623
        4879     3.36726     2.37356  0.00447995
        4880     3.36783     2.37376  0.00448366
        4881     3.36798     2.37397  0.00448736
        4882     3.36773     2.37417  0.00449106
        4883      3.3671     2.37437  0.00449474
        4884     3.36613     2.37458   0.0044984
        4885     3.36482     2.37478  0.00450205
        4886      3.3632     2.37498  0.00450567
        4887     3.36129     2.37518  0.00450927
        4888     3.35912     2.37538  0.00451283
        4889     3.35668     2.37559  0.00451637
        4890     3.35401     2.37579  0.00451988
        4891     3.35112     2.37598  0.00452335
        4892     3.34803     2.37618  0.00452679
        4893     3.34474     2.37638  0.00453019
        4894     3.34128     2.37658  0.00453355
